Brand,Model,Manufacture_Year,Trend_Year,Market_Value_LKR
NISSAN,DAYZ,2016,2025,5052000.0
NISSAN,DAYZ,2016,2026,5613333.33
NISSAN,DAYZ,2017,2017,3117500.0
NISSAN,DAYZ,2017,2018,3117500.0
NISSAN,DAYZ,2017,2019,3117500.0
NISSAN,DAYZ,2017,2020,3117500.0
NISSAN,DAYZ,2017,2021,3117500.0
NISSAN,DAYZ,2017,2022,3741000.0
NISSAN,DAYZ,2017,2023,4364500.0
NISSAN,DAYZ,2017,2024,4988000.0
NISSAN,DAYZ,2017,2025,5611500.0
NISSAN,DAYZ,2017,2026,6235000.0
NISSAN,DAYZ,2018,2018,3195833.33
NISSAN,DAYZ,2018,2019,3195833.33
NISSAN,DAYZ,2018,2020,3195833.33
NISSAN,DAYZ,2018,2021,3195833.33
NISSAN,DAYZ,2018,2022,3835000.0
NISSAN,DAYZ,2018,2023,4474166.67
NISSAN,DAYZ,2018,2024,5113333.33
NISSAN,DAYZ,2018,2025,5752500.0
NISSAN,DAYZ,2018,2026,6391666.67
NISSAN,DAYZ,2020,2020,3097500.0
NISSAN,DAYZ,2020,2021,3097500.0
NISSAN,DAYZ,2020,2022,3717000.0
NISSAN,DAYZ,2020,2023,4336500.0
NISSAN,DAYZ,2020,2024,4956000.0
NISSAN,DAYZ,2020,2025,5575500.0
NISSAN,DAYZ,2020,2026,6195000.0
NISSAN,DAYZ,2023,2023,69666666.67
NISSAN,DAYZ,2023,2024,69666666.67
NISSAN,DAYZ,2023,2025,69666666.67
NISSAN,DAYZ,2023,2026,69666666.67
NISSAN,DAYZ,2024,2024,72915000.0
NISSAN,DAYZ,2024,2025,72915000.0
NISSAN,DAYZ,2024,2026,72915000.0
NISSAN,DAYZ,2025,2025,79198333.33
NISSAN,DAYZ,2025,2026,79198333.33
NISSAN,DAYZ HIGHWAY STAR,2015,2015,3048333.33
NISSAN,DAYZ HIGHWAY STAR,2015,2016,3048333.33
NISSAN,DAYZ HIGHWAY STAR,2015,2017,3048333.33
NISSAN,DAYZ HIGHWAY STAR,2015,2018,3048333.33
NISSAN,DAYZ HIGHWAY STAR,2015,2019,3048333.33
NISSAN,DAYZ HIGHWAY STAR,2015,2020,3048333.33
NISSAN,DAYZ HIGHWAY STAR,2015,2021,3048333.33
NISSAN,DAYZ HIGHWAY STAR,2015,2022,3658000.0
NISSAN,DAYZ HIGHWAY STAR,2015,2023,4267666.67
NISSAN,DAYZ HIGHWAY STAR,2015,2024,4877333.33
NISSAN,DAYZ HIGHWAY STAR,2015,2025,5487000.0
NISSAN,DAYZ HIGHWAY STAR,2015,2026,6096666.67
NISSAN,DAYZ HIGHWAY STAR,2016,2016,3125000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2017,3125000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2018,3125000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2019,3125000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2020,3125000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2021,3125000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2022,3750000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2023,4375000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2024,5000000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2025,5625000.0
NISSAN,DAYZ HIGHWAY STAR,2016,2026,6250000.0
NISSAN,DAYZ HIGHWAY STAR,2017,2017,3137500.0
NISSAN,DAYZ HIGHWAY STAR,2017,2018,3137500.0
NISSAN,DAYZ HIGHWAY STAR,2017,2019,3137500.0
NISSAN,DAYZ HIGHWAY STAR,2017,2020,3137500.0
NISSAN,DAYZ HIGHWAY STAR,2017,2021,3137500.0
NISSAN,DAYZ HIGHWAY STAR,2017,2022,3765000.0
NISSAN,DAYZ HIGHWAY STAR,2017,2023,4392500.0
NISSAN,DAYZ HIGHWAY STAR,2017,2024,5020000.0
NISSAN,DAYZ HIGHWAY STAR,2017,2025,5647500.0
NISSAN,DAYZ HIGHWAY STAR,2017,2026,6275000.0
NISSAN,DAYZ HIGHWAY STAR,2018,2018,3250000.0
NISSAN,DAYZ HIGHWAY STAR,2018,2019,3250000.0
NISSAN,DAYZ HIGHWAY STAR,2018,2020,3250000.0
NISSAN,DAYZ HIGHWAY STAR,2018,2021,3250000.0
NISSAN,DAYZ HIGHWAY STAR,2018,2022,3900000.0
NISSAN,DAYZ HIGHWAY STAR,2018,2023,4550000.0
NISSAN,DAYZ HIGHWAY STAR,2018,2024,5200000.0
NISSAN,DAYZ HIGHWAY STAR,2018,2025,5850000.0
NISSAN,DAYZ HIGHWAY STAR,2018,2026,6500000.0
NISSAN,DAYZ ROOX,2015,2015,3173750.0
NISSAN,DAYZ ROOX,2015,2016,3173750.0
NISSAN,DAYZ ROOX,2015,2017,3173750.0
NISSAN,DAYZ ROOX,2015,2018,3173750.0
NISSAN,DAYZ ROOX,2015,2019,3173750.0
NISSAN,DAYZ ROOX,2015,2020,3173750.0
NISSAN,DAYZ ROOX,2015,2021,3173750.0
NISSAN,DAYZ ROOX,2015,2022,3808500.0
NISSAN,DAYZ ROOX,2015,2023,4443250.0
NISSAN,DAYZ ROOX,2015,2024,5078000.0
NISSAN,DAYZ ROOX,2015,2025,5712750.0
NISSAN,DAYZ ROOX,2015,2026,6347500.0
NISSAN,DAYZ ROOX,2017,2017,3245000.0
NISSAN,DAYZ ROOX,2017,2018,3245000.0
NISSAN,DAYZ ROOX,2017,2019,3245000.0
NISSAN,DAYZ ROOX,2017,2020,3245000.0
NISSAN,DAYZ ROOX,2017,2021,3245000.0
NISSAN,DAYZ ROOX,2017,2022,3894000.0
NISSAN,DAYZ ROOX,2017,2023,4543000.0
NISSAN,DAYZ ROOX,2017,2024,5192000.0
NISSAN,DAYZ ROOX,2017,2025,5841000.0
NISSAN,DAYZ ROOX,2017,2026,6490000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2017,3045000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2018,3045000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2019,3045000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2020,3045000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2021,3045000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2022,3654000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2023,4263000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2024,4872000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2025,5481000.0
NISSAN,DAYZ SAFETY LIMITED EDITION,2017,2026,6090000.0
NISSAN,DOCTOR SUNNY,1990,1990,825000.0
NISSAN,DOCTOR SUNNY,1990,1991,825000.0
NISSAN,DOCTOR SUNNY,1990,1992,825000.0
NISSAN,DOCTOR SUNNY,1990,1993,825000.0
NISSAN,DOCTOR SUNNY,1990,1994,825000.0
NISSAN,DOCTOR SUNNY,1990,1995,825000.0
NISSAN,DOCTOR SUNNY,1990,1996,825000.0
NISSAN,DOCTOR SUNNY,1990,1997,825000.0
NISSAN,DOCTOR SUNNY,1990,1998,825000.0
NISSAN,DOCTOR SUNNY,1990,1999,825000.0
NISSAN,DOCTOR SUNNY,1990,2000,825000.0
NISSAN,DOCTOR SUNNY,1990,2001,825000.0
NISSAN,DOCTOR SUNNY,1990,2002,825000.0
NISSAN,DOCTOR SUNNY,1990,2003,825000.0
NISSAN,DOCTOR SUNNY,1990,2004,825000.0
NISSAN,DOCTOR SUNNY,1990,2005,825000.0
NISSAN,DOCTOR SUNNY,1990,2006,825000.0
NISSAN,DOCTOR SUNNY,1990,2007,825000.0
NISSAN,DOCTOR SUNNY,1990,2008,825000.0
NISSAN,DOCTOR SUNNY,1990,2009,825000.0
NISSAN,DOCTOR SUNNY,1990,2010,825000.0
NISSAN,DOCTOR SUNNY,1990,2011,825000.0
NISSAN,DOCTOR SUNNY,1990,2012,825000.0
NISSAN,DOCTOR SUNNY,1990,2013,825000.0
NISSAN,DOCTOR SUNNY,1990,2014,825000.0
NISSAN,DOCTOR SUNNY,1990,2015,825000.0
NISSAN,DOCTOR SUNNY,1990,2016,825000.0
NISSAN,DOCTOR SUNNY,1990,2017,825000.0
NISSAN,DOCTOR SUNNY,1990,2018,825000.0
NISSAN,DOCTOR SUNNY,1990,2019,825000.0
NISSAN,DOCTOR SUNNY,1990,2020,825000.0
NISSAN,DOCTOR SUNNY,1990,2021,825000.0
NISSAN,DOCTOR SUNNY,1990,2022,990000.0
NISSAN,DOCTOR SUNNY,1990,2023,1155000.0
NISSAN,DOCTOR SUNNY,1990,2024,1320000.0
NISSAN,DOCTOR SUNNY,1990,2025,1485000.0
NISSAN,DOCTOR SUNNY,1990,2026,1650000.0
NISSAN,DOCTOR SUNNY,1991,1991,795208.33
NISSAN,DOCTOR SUNNY,1991,1992,795208.33
NISSAN,DOCTOR SUNNY,1991,1993,795208.33
NISSAN,DOCTOR SUNNY,1991,1994,795208.33
NISSAN,DOCTOR SUNNY,1991,1995,795208.33
NISSAN,DOCTOR SUNNY,1991,1996,795208.33
NISSAN,DOCTOR SUNNY,1991,1997,795208.33
NISSAN,DOCTOR SUNNY,1991,1998,795208.33
NISSAN,DOCTOR SUNNY,1991,1999,795208.33
NISSAN,DOCTOR SUNNY,1991,2000,795208.33
NISSAN,DOCTOR SUNNY,1991,2001,795208.33
NISSAN,DOCTOR SUNNY,1991,2002,795208.33
NISSAN,DOCTOR SUNNY,1991,2003,795208.33
NISSAN,DOCTOR SUNNY,1991,2004,795208.33
NISSAN,DOCTOR SUNNY,1991,2005,795208.33
NISSAN,DOCTOR SUNNY,1991,2006,795208.33
NISSAN,DOCTOR SUNNY,1991,2007,795208.33
NISSAN,DOCTOR SUNNY,1991,2008,795208.33
NISSAN,DOCTOR SUNNY,1991,2009,795208.33
NISSAN,DOCTOR SUNNY,1991,2010,795208.33
NISSAN,DOCTOR SUNNY,1991,2011,795208.33
NISSAN,DOCTOR SUNNY,1991,2012,795208.33
NISSAN,DOCTOR SUNNY,1991,2013,795208.33
NISSAN,DOCTOR SUNNY,1991,2014,795208.33
NISSAN,DOCTOR SUNNY,1991,2015,795208.33
NISSAN,DOCTOR SUNNY,1991,2016,795208.33
NISSAN,DOCTOR SUNNY,1991,2017,795208.33
NISSAN,DOCTOR SUNNY,1991,2018,795208.33
NISSAN,DOCTOR SUNNY,1991,2019,795208.33
NISSAN,DOCTOR SUNNY,1991,2020,795208.33
NISSAN,DOCTOR SUNNY,1991,2021,795208.33
NISSAN,DOCTOR SUNNY,1991,2022,954250.0
NISSAN,DOCTOR SUNNY,1991,2023,1113291.67
NISSAN,DOCTOR SUNNY,1991,2024,1272333.33
NISSAN,DOCTOR SUNNY,1991,2025,1431375.0
NISSAN,DOCTOR SUNNY,1991,2026,1590416.67
NISSAN,DOCTOR SUNNY,1992,1992,831250.0
NISSAN,DOCTOR SUNNY,1992,1993,831250.0
NISSAN,DOCTOR SUNNY,1992,1994,831250.0
NISSAN,DOCTOR SUNNY,1992,1995,831250.0
NISSAN,DOCTOR SUNNY,1992,1996,831250.0
NISSAN,DOCTOR SUNNY,1992,1997,831250.0
NISSAN,DOCTOR SUNNY,1992,1998,831250.0
NISSAN,DOCTOR SUNNY,1992,1999,831250.0
NISSAN,DOCTOR SUNNY,1992,2000,831250.0
NISSAN,DOCTOR SUNNY,1992,2001,831250.0
NISSAN,DOCTOR SUNNY,1992,2002,831250.0
NISSAN,DOCTOR SUNNY,1992,2003,831250.0
NISSAN,DOCTOR SUNNY,1992,2004,831250.0
NISSAN,DOCTOR SUNNY,1992,2005,831250.0
NISSAN,DOCTOR SUNNY,1992,2006,831250.0
NISSAN,DOCTOR SUNNY,1992,2007,831250.0
NISSAN,DOCTOR SUNNY,1992,2008,831250.0
NISSAN,DOCTOR SUNNY,1992,2009,831250.0
NISSAN,DOCTOR SUNNY,1992,2010,831250.0
NISSAN,DOCTOR SUNNY,1992,2011,831250.0
NISSAN,DOCTOR SUNNY,1992,2012,831250.0
NISSAN,DOCTOR SUNNY,1992,2013,831250.0
NISSAN,DOCTOR SUNNY,1992,2014,831250.0
NISSAN,DOCTOR SUNNY,1992,2015,831250.0
NISSAN,DOCTOR SUNNY,1992,2016,831250.0
NISSAN,DOCTOR SUNNY,1992,2017,831250.0
NISSAN,DOCTOR SUNNY,1992,2018,831250.0
NISSAN,DOCTOR SUNNY,1992,2019,831250.0
NISSAN,DOCTOR SUNNY,1992,2020,831250.0
NISSAN,DOCTOR SUNNY,1992,2021,831250.0
NISSAN,DOCTOR SUNNY,1992,2022,997500.0
NISSAN,DOCTOR SUNNY,1992,2023,1163750.0
NISSAN,DOCTOR SUNNY,1992,2024,1330000.0
NISSAN,DOCTOR SUNNY,1992,2025,1496250.0
NISSAN,DOCTOR SUNNY,1992,2026,1662500.0
NISSAN,DOCTOR SUNNY,1993,1993,762500.0
NISSAN,DOCTOR SUNNY,1993,1994,762500.0
NISSAN,DOCTOR SUNNY,1993,1995,762500.0
NISSAN,DOCTOR SUNNY,1993,1996,762500.0
NISSAN,DOCTOR SUNNY,1993,1997,762500.0
NISSAN,DOCTOR SUNNY,1993,1998,762500.0
NISSAN,DOCTOR SUNNY,1993,1999,762500.0
NISSAN,DOCTOR SUNNY,1993,2000,762500.0
NISSAN,DOCTOR SUNNY,1993,2001,762500.0
NISSAN,DOCTOR SUNNY,1993,2002,762500.0
NISSAN,DOCTOR SUNNY,1993,2003,762500.0
NISSAN,DOCTOR SUNNY,1993,2004,762500.0
NISSAN,DOCTOR SUNNY,1993,2005,762500.0
NISSAN,DOCTOR SUNNY,1993,2006,762500.0
NISSAN,DOCTOR SUNNY,1993,2007,762500.0
NISSAN,DOCTOR SUNNY,1993,2008,762500.0
NISSAN,DOCTOR SUNNY,1993,2009,762500.0
NISSAN,DOCTOR SUNNY,1993,2010,762500.0
NISSAN,DOCTOR SUNNY,1993,2011,762500.0
NISSAN,DOCTOR SUNNY,1993,2012,762500.0
NISSAN,DOCTOR SUNNY,1993,2013,762500.0
NISSAN,DOCTOR SUNNY,1993,2014,762500.0
NISSAN,DOCTOR SUNNY,1993,2015,762500.0
NISSAN,DOCTOR SUNNY,1993,2016,762500.0
NISSAN,DOCTOR SUNNY,1993,2017,762500.0
NISSAN,DOCTOR SUNNY,1993,2018,762500.0
NISSAN,DOCTOR SUNNY,1993,2019,762500.0
NISSAN,DOCTOR SUNNY,1993,2020,762500.0
NISSAN,DOCTOR SUNNY,1993,2021,762500.0
NISSAN,DOCTOR SUNNY,1993,2022,915000.0
NISSAN,DOCTOR SUNNY,1993,2023,1067500.0
NISSAN,DOCTOR SUNNY,1993,2024,1220000.0
NISSAN,DOCTOR SUNNY,1993,2025,1372500.0
NISSAN,DOCTOR SUNNY,1993,2026,1525000.0
NISSAN,DOCTOR SUNNY,1995,1995,895625.0
NISSAN,DOCTOR SUNNY,1995,1996,895625.0
NISSAN,DOCTOR SUNNY,1995,1997,895625.0
NISSAN,DOCTOR SUNNY,1995,1998,895625.0
NISSAN,DOCTOR SUNNY,1995,1999,895625.0
NISSAN,DOCTOR SUNNY,1995,2000,895625.0
NISSAN,DOCTOR SUNNY,1995,2001,895625.0
NISSAN,DOCTOR SUNNY,1995,2002,895625.0
NISSAN,DOCTOR SUNNY,1995,2003,895625.0
NISSAN,DOCTOR SUNNY,1995,2004,895625.0
NISSAN,DOCTOR SUNNY,1995,2005,895625.0
NISSAN,DOCTOR SUNNY,1995,2006,895625.0
NISSAN,DOCTOR SUNNY,1995,2007,895625.0
NISSAN,DOCTOR SUNNY,1995,2008,895625.0
NISSAN,DOCTOR SUNNY,1995,2009,895625.0
NISSAN,DOCTOR SUNNY,1995,2010,895625.0
NISSAN,DOCTOR SUNNY,1995,2011,895625.0
NISSAN,DOCTOR SUNNY,1995,2012,895625.0
NISSAN,DOCTOR SUNNY,1995,2013,895625.0
NISSAN,DOCTOR SUNNY,1995,2014,895625.0
NISSAN,DOCTOR SUNNY,1995,2015,895625.0
NISSAN,DOCTOR SUNNY,1995,2016,895625.0
NISSAN,DOCTOR SUNNY,1995,2017,895625.0
NISSAN,DOCTOR SUNNY,1995,2018,895625.0
NISSAN,DOCTOR SUNNY,1995,2019,895625.0
NISSAN,DOCTOR SUNNY,1995,2020,895625.0
NISSAN,DOCTOR SUNNY,1995,2021,895625.0
NISSAN,DOCTOR SUNNY,1995,2022,1074750.0
NISSAN,DOCTOR SUNNY,1995,2023,1253875.0
NISSAN,DOCTOR SUNNY,1995,2024,1433000.0
NISSAN,DOCTOR SUNNY,1995,2025,1612125.0
NISSAN,DOCTOR SUNNY,1995,2026,1791250.0
NISSAN,DOCTOR SUNNY B13,1991,1991,887500.0
NISSAN,DOCTOR SUNNY B13,1991,1992,887500.0
NISSAN,DOCTOR SUNNY B13,1991,1993,887500.0
NISSAN,DOCTOR SUNNY B13,1991,1994,887500.0
NISSAN,DOCTOR SUNNY B13,1991,1995,887500.0
NISSAN,DOCTOR SUNNY B13,1991,1996,887500.0
NISSAN,DOCTOR SUNNY B13,1991,1997,887500.0
NISSAN,DOCTOR SUNNY B13,1991,1998,887500.0
NISSAN,DOCTOR SUNNY B13,1991,1999,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2000,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2001,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2002,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2003,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2004,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2005,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2006,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2007,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2008,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2009,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2010,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2011,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2012,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2013,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2014,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2015,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2016,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2017,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2018,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2019,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2020,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2021,887500.0
NISSAN,DOCTOR SUNNY B13,1991,2022,1065000.0
NISSAN,DOCTOR SUNNY B13,1991,2023,1242500.0
NISSAN,DOCTOR SUNNY B13,1991,2024,1420000.0
NISSAN,DOCTOR SUNNY B13,1991,2025,1597500.0
NISSAN,DOCTOR SUNNY B13,1991,2026,1775000.0
NISSAN,DOCTOR SUNNY B13,1992,1992,717500.0
NISSAN,DOCTOR SUNNY B13,1992,1993,717500.0
NISSAN,DOCTOR SUNNY B13,1992,1994,717500.0
NISSAN,DOCTOR SUNNY B13,1992,1995,717500.0
NISSAN,DOCTOR SUNNY B13,1992,1996,717500.0
NISSAN,DOCTOR SUNNY B13,1992,1997,717500.0
NISSAN,DOCTOR SUNNY B13,1992,1998,717500.0
NISSAN,DOCTOR SUNNY B13,1992,1999,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2000,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2001,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2002,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2003,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2004,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2005,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2006,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2007,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2008,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2009,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2010,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2011,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2012,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2013,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2014,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2015,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2016,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2017,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2018,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2019,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2020,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2021,717500.0
NISSAN,DOCTOR SUNNY B13,1992,2022,861000.0
NISSAN,DOCTOR SUNNY B13,1992,2023,1004500.0
NISSAN,DOCTOR SUNNY B13,1992,2024,1148000.0
NISSAN,DOCTOR SUNNY B13,1992,2025,1291500.0
NISSAN,DOCTOR SUNNY B13,1992,2026,1435000.0
NISSAN,DOCTOR SUNNY FB13,1992,1992,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,1993,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,1994,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,1995,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,1996,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,1997,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,1998,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,1999,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2000,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2001,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2002,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2003,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2004,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2005,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2006,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2007,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2008,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2009,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2010,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2011,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2012,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2013,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2014,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2015,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2016,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2017,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2018,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2019,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2020,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2021,787500.0
NISSAN,DOCTOR SUNNY FB13,1992,2022,945000.0
NISSAN,DOCTOR SUNNY FB13,1992,2023,1102500.0
NISSAN,DOCTOR SUNNY FB13,1992,2024,1260000.0
NISSAN,DOCTOR SUNNY FB13,1992,2025,1417500.0
NISSAN,DOCTOR SUNNY FB13,1992,2026,1575000.0
NISSAN,E B12 SUNNY,1986,1986,900000.0
NISSAN,E B12 SUNNY,1986,1987,900000.0
NISSAN,E B12 SUNNY,1986,1988,900000.0
NISSAN,E B12 SUNNY,1986,1989,900000.0
NISSAN,E B12 SUNNY,1986,1990,900000.0
NISSAN,E B12 SUNNY,1986,1991,900000.0
NISSAN,E B12 SUNNY,1986,1992,900000.0
NISSAN,E B12 SUNNY,1986,1993,900000.0
NISSAN,E B12 SUNNY,1986,1994,900000.0
NISSAN,E B12 SUNNY,1986,1995,900000.0
NISSAN,E B12 SUNNY,1986,1996,900000.0
NISSAN,E B12 SUNNY,1986,1997,900000.0
NISSAN,E B12 SUNNY,1986,1998,900000.0
NISSAN,E B12 SUNNY,1986,1999,900000.0
NISSAN,E B12 SUNNY,1986,2000,900000.0
NISSAN,E B12 SUNNY,1986,2001,900000.0
NISSAN,E B12 SUNNY,1986,2002,900000.0
NISSAN,E B12 SUNNY,1986,2003,900000.0
NISSAN,E B12 SUNNY,1986,2004,900000.0
NISSAN,E B12 SUNNY,1986,2005,900000.0
NISSAN,E B12 SUNNY,1986,2006,900000.0
NISSAN,E B12 SUNNY,1986,2007,900000.0
NISSAN,E B12 SUNNY,1986,2008,900000.0
NISSAN,E B12 SUNNY,1986,2009,900000.0
NISSAN,E B12 SUNNY,1986,2010,900000.0
NISSAN,E B12 SUNNY,1986,2011,900000.0
NISSAN,E B12 SUNNY,1986,2012,900000.0
NISSAN,E B12 SUNNY,1986,2013,900000.0
NISSAN,E B12 SUNNY,1986,2014,900000.0
NISSAN,E B12 SUNNY,1986,2015,900000.0
NISSAN,E B12 SUNNY,1986,2016,900000.0
NISSAN,E B12 SUNNY,1986,2017,900000.0
NISSAN,E B12 SUNNY,1986,2018,900000.0
NISSAN,E B12 SUNNY,1986,2019,900000.0
NISSAN,E B12 SUNNY,1986,2020,900000.0
NISSAN,E B12 SUNNY,1986,2021,900000.0
NISSAN,E B12 SUNNY,1986,2022,1080000.0
NISSAN,E B12 SUNNY,1986,2023,1260000.0
NISSAN,E B12 SUNNY,1986,2024,1440000.0
NISSAN,E B12 SUNNY,1986,2025,1620000.0
NISSAN,E B12 SUNNY,1986,2026,1800000.0
NISSAN,EB 12 SUNNY,1987,1987,650000.0
NISSAN,EB 12 SUNNY,1987,1988,650000.0
NISSAN,EB 12 SUNNY,1987,1989,650000.0
NISSAN,EB 12 SUNNY,1987,1990,650000.0
NISSAN,EB 12 SUNNY,1987,1991,650000.0
NISSAN,EB 12 SUNNY,1987,1992,650000.0
NISSAN,EB 12 SUNNY,1987,1993,650000.0
NISSAN,EB 12 SUNNY,1987,1994,650000.0
NISSAN,EB 12 SUNNY,1987,1995,650000.0
NISSAN,EB 12 SUNNY,1987,1996,650000.0
NISSAN,EB 12 SUNNY,1987,1997,650000.0
NISSAN,EB 12 SUNNY,1987,1998,650000.0
NISSAN,EB 12 SUNNY,1987,1999,650000.0
NISSAN,EB 12 SUNNY,1987,2000,650000.0
NISSAN,EB 12 SUNNY,1987,2001,650000.0
NISSAN,EB 12 SUNNY,1987,2002,650000.0
NISSAN,EB 12 SUNNY,1987,2003,650000.0
NISSAN,EB 12 SUNNY,1987,2004,650000.0
NISSAN,EB 12 SUNNY,1987,2005,650000.0
NISSAN,EB 12 SUNNY,1987,2006,650000.0
NISSAN,EB 12 SUNNY,1987,2007,650000.0
NISSAN,EB 12 SUNNY,1987,2008,650000.0
NISSAN,EB 12 SUNNY,1987,2009,650000.0
NISSAN,EB 12 SUNNY,1987,2010,650000.0
NISSAN,EB 12 SUNNY,1987,2011,650000.0
NISSAN,EB 12 SUNNY,1987,2012,650000.0
NISSAN,EB 12 SUNNY,1987,2013,650000.0
NISSAN,EB 12 SUNNY,1987,2014,650000.0
NISSAN,EB 12 SUNNY,1987,2015,650000.0
NISSAN,EB 12 SUNNY,1987,2016,650000.0
NISSAN,EB 12 SUNNY,1987,2017,650000.0
NISSAN,EB 12 SUNNY,1987,2018,650000.0
NISSAN,EB 12 SUNNY,1987,2019,650000.0
NISSAN,EB 12 SUNNY,1987,2020,650000.0
NISSAN,EB 12 SUNNY,1987,2021,650000.0
NISSAN,EB 12 SUNNY,1987,2022,780000.0
NISSAN,EB 12 SUNNY,1987,2023,910000.0
NISSAN,EB 12 SUNNY,1987,2024,1040000.0
NISSAN,EB 12 SUNNY,1987,2025,1170000.0
NISSAN,EB 12 SUNNY,1987,2026,1300000.0
