brand,model,year,engine_cc,gear_type,fuel_type,mileage_km,condition,town,listing_month,listing_year,price_lkr
NISSAN,MAGNITE VISIA,2023,1000,manual,petrol,14692,RECONDITIONED,Galle,4,2026,66330000
NISSAN,MARCH,2020,1000,manual,petrol,55000,USED,Kandy,2,2025,2700000
NISSAN,MARCH,2007,1300,automatic,petrol,198000,USED,Gampaha,1,2025,3636250
NISSAN,MARCH,2007,1300,automatic,petrol,198000,USED,Kadawatha,12,2024,3636250
NISSAN,MARCH,2003,1000,automatic,petrol,242000,USED,Kandy,1,2025,3450000
NISSAN,MARCH,2003,990,automatic,petrol,242000,USED,Kurunegala,12,2024,2850000
NISSAN,MARCH,2002,1000,automatic,petrol,253000,USED,Kadawatha,2,2025,2975000
NISSAN,MARCH,2002,1300,manual,petrol,253000,USED,Kandy,2,2025,2950000
NISSAN,MARCH,2002,990,manual,petrol,253000,USED,Colombo,1,2025,2900000
NISSAN,MARCH,2002,1270,automatic,petrol,253000,USED,Kegalle,1,2025,2490000
NISSAN,MARCH,2002,1240,manual,petrol,253000,USED,Polonnaruwa,1,2025,2650000
NISSAN,MARCH,2002,1300,automatic,petrol,253000,USED,Colombo,1,2025,2950000
NISSAN,MARCH,2002,1500,automatic,petrol,253000,USED,Nattandiya,12,2024,2921428.571
NISSAN,MARCH,2002,1740,automatic,petrol,253000,USED,Minuwangoda,12,2024,3535000
NISSAN,MARCH,2001,990,automatic,petrol,264000,USED,Ratnapura,2,2025,2975000
NISSAN,MARCH,2001,1000,automatic,petrol,264000,USED,Padukka,1,2025,2875000
NISSAN,MARCH,2001,990,automatic,petrol,264000,BRAND NEW,Matale,1,2025,2800000
NISSAN,MARCH,2001,1000,automatic,petrol,264000,USED,Horana,1,2025,2950000
NISSAN,MARCH,2001,990,automatic,petrol,264000,USED,Kaduwela,12,2024,2950000
NISSAN,MARCH,2001,1000,manual,petrol,264000,USED,Kandy,12,2024,2850000
NISSAN,MARCH,2000,1000,automatic,petrol,275000,USED,Colombo,2,2025,2750000
NISSAN,MARCH,2000,1000,manual,petrol,275000,USED,Galle,2,2025,2750000
NISSAN,MARCH,2000,1000,automatic,petrol,275000,USED,Kuliyapitiya,1,2025,2890000
NISSAN,MARCH,2000,1115,automatic,petrol,275000,USED,Colombo,12,2024,2796666.667
NISSAN,MARCH,1999,990,manual,petrol,286000,USED,Ja-Ela,12,2024,1806250
NISSAN,MARCH,1996,990,manual,petrol,319000,USED,Kurunegala,1,2025,1806250
NISSAN,MARCH,1995,1300,manual,petrol,330000,USED,Colombo,2,2025,1806250
NISSAN,MARCH,1995,1000,manual,petrol,330000,USED,Nugegoda,1,2025,2495000
NISSAN,MARCH,1994,1000,manual,petrol,341000,USED,Kurunegala,2,2025,1806250
NISSAN,MARCH,1991,1000,manual,petrol,374000,USED,Kegalle,1,2025,1806250
NISSAN,MARCH,1989,1000,manual,petrol,396000,USED,Kandy,2,2025,1806250
NISSAN,MARCH,1988,1000,manual,petrol,407000,USED,Gampaha,2,2025,2150000
NISSAN,MARCH AK11 ANNIVERSARY,2001,1300,automatic,petrol,264000,USED,Gampola,1,2025,3350000
NISSAN,MARCH AK12,2011,1300,automatic,petrol,154000,USED,Gampaha,1,2025,4200000
NISSAN,MARCH AK12,2009,1240,automatic,petrol,176000,USED,Wennappuwa,2,2025,5300000
NISSAN,MARCH AK12,2008,1300,automatic,petrol,187000,USED,Matara,2,2025,4175000
NISSAN,MARCH AK12,2008,1300,automatic,petrol,187000,USED,Colombo,2,2025,4250000
NISSAN,MARCH AK12,2008,1300,automatic,petrol,187000,USED,Minuwangoda,1,2025,4350000
NISSAN,MARCH AK12,2007,1300,automatic,petrol,198000,USED,Negombo,2,2025,4050000
NISSAN,MARCH AK12,2007,1300,automatic,petrol,198000,USED,Hanwella,2,2025,4250000
NISSAN,MARCH AK12,2007,1300,automatic,petrol,198000,USED,Kurunegala,1,2025,3950000
NISSAN,MARCH AK12,2007,1300,automatic,petrol,198000,USED,Horana,1,2025,4325000
NISSAN,MARCH AK12,2005,1300,automatic,petrol,220000,USED,Battaramulla,2,2025,3875000
NISSAN,MARCH AK12,2003,1300,automatic,petrol,242000,USED,Panadura,2,2025,3450000
NISSAN,MARCH AK12,2003,1300,automatic,petrol,242000,USED,Moratuwa,2,2025,3550000
NISSAN,MARCH AK12,2003,1240,automatic,petrol,242000,USED,Ambalangoda,12,2024,3350000
NISSAN,MARCH AK12,2002,1300,automatic,petrol,253000,USED,Badulla,2,2025,3300000
NISSAN,MARCH AK12,2002,1300,automatic,petrol,253000,USED,Kaduwela,2,2025,3275000
NISSAN,MARCH AK12,2002,1300,automatic,petrol,253000,USED,Colombo,2,2025,3425000
NISSAN,MARCH AK12,2002,1300,automatic,petrol,253000,USED,Moratuwa,1,2025,3600000
NISSAN,MARCH AK12,2002,1300,automatic,petrol,253000,USED,Kandy,1,2025,3500000
NISSAN,MARCH AK12,2002,1300,automatic,petrol,253000,USED,Kiribathgoda,1,2025,3425000
NISSAN,MARCH AK12,2002,1240,automatic,petrol,253000,USED,Malabe,12,2024,3375000
NISSAN,MARCH AK12,2002,1300,automatic,petrol,253000,USED,Galle,12,2024,3250000
NISSAN,MARCH AK13,2011,1300,automatic,petrol,154000,USED,Nugegoda,1,2025,4975000
NISSAN,MARCH B11,1986,1300,automatic,petrol,429000,USED,Nugegoda,12,2024,925000
NISSAN,MARCH K10,1991,1000,manual,petrol,374000,USED,Kandy,1,2025,1350000
NISSAN,MARCH K10,1991,1000,manual,petrol,374000,USED,Nugegoda,12,2024,1350000
NISSAN,MARCH K10,1990,1000,manual,petrol,385000,USED,Dehiwala-Mount-Lavinia,1,2025,785000
NISSAN,MARCH K10,1990,1000,manual,petrol,385000,USED,Kandy,1,2025,1050000
NISSAN,MARCH K10,1988,800,manual,petrol,407000,USED,Ratnapura,1,2025,895000
NISSAN,MARCH K10,1988,1000,manual,petrol,407000,USED,Ambalangoda,1,2025,650000
NISSAN,MARCH K10,1987,1000,manual,petrol,418000,USED,Gampola,1,2025,1375000
NISSAN,MARCH K10 SPORT,1989,980,manual,petrol,396000,USED,Kurunegala,2,2025,1175000
NISSAN,MARCH K11,2022,1000,automatic,petrol,33000,USED,Colombo,1,2025,2950000
NISSAN,MARCH K11,2005,1000,automatic,petrol,220000,USED,Kadawatha,1,2025,3050000
NISSAN,MARCH K11,2004,1000,automatic,petrol,231000,USED,Moratuwa,2,2025,2875000
NISSAN,MARCH K11,2004,1000,automatic,petrol,231000,USED,Kandy,1,2025,2875000
NISSAN,MARCH K11,2003,1000,automatic,petrol,242000,USED,Gampaha,2,2025,2635000
NISSAN,MARCH K11,2002,1000,automatic,petrol,253000,USED,Colombo,2,2025,2995000
NISSAN,MARCH K11,2002,1000,automatic,petrol,253000,USED,Boralesgamuwa,1,2025,3195000
NISSAN,MARCH K11,2002,1000,automatic,petrol,253000,USED,Kadawatha,1,2025,2740000
NISSAN,MARCH K11,2002,990,automatic,petrol,253000,USED,Kurunegala,12,2024,3050000
NISSAN,MARCH K11,2002,1000,automatic,petrol,253000,USED,Gampaha,12,2024,2995000
NISSAN,MARCH K11,2001,1000,automatic,petrol,264000,USED,Kurunegala,2,2025,2830000
NISSAN,MARCH K11,2001,1000,automatic,petrol,264000,USED,Piliyandala,2,2025,2965000
NISSAN,MARCH K11,2001,1000,automatic,petrol,264000,USED,Padukka,2,2025,2875000
NISSAN,MARCH K11,2001,1000,automatic,petrol,264000,USED,Kurunegala,1,2025,2950000
NISSAN,MARCH K11,2001,990,automatic,petrol,264000,USED,Wennappuwa,1,2025,3000000
NISSAN,MARCH K11,2001,1000,automatic,petrol,264000,USED,Padukka,1,2025,2975000
NISSAN,MARCH K11,2001,1000,automatic,petrol,264000,USED,Piliyandala,1,2025,2875000
NISSAN,MARCH K11,2001,999,automatic,petrol,264000,USED,Pannala,1,2025,3180000
NISSAN,MARCH K11,2001,1000,manual,petrol,264000,USED,Ratnapura,12,2024,2700000
NISSAN,MARCH K11,2001,1000,automatic,petrol,264000,USED,Colombo,12,2024,3075000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Piliyandala,2,2025,2750000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Kandy,2,2025,2760000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Galle,2,2025,2450000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Kandy,2,2025,2850000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Matara,1,2025,2800000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Colombo,1,2025,2775000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Kottawa,1,2025,2800000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Mirigama,1,2025,2800000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Negombo,1,2025,2800000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Malabe,1,2025,2590000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Kegalle,1,2025,3150000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Kegalle,1,2025,2900000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Polonnaruwa,1,2025,2800000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Panadura,1,2025,2800000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Kotte,12,2024,2800000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Kandana,12,2024,2575000
NISSAN,MARCH K11,2000,1000,automatic,petrol,275000,USED,Negombo,12,2024,3050000
NISSAN,MARCH K11,2000,1016,automatic,petrol,275000,USED,Chilaw,12,2024,2950000
NISSAN,MARCH K11,1999,990,automatic,petrol,286000,BRAND NEW,Piliyandala,2,2025,2950000
NISSAN,MARCH K11,1999,1000,automatic,petrol,286000,USED,Polgahawela,1,2025,2650000
NISSAN,MARCH K11,1999,1000,automatic,petrol,286000,USED,Kegalle,12,2024,2700000
NISSAN,MARCH K11,1998,1000,manual,petrol,297000,USED,Ratnapura,1,2025,2500000
NISSAN,MARCH K11,1997,1000,manual,petrol,308000,USED,Matara,2,2025,2500000
NISSAN,MARCH K11,1997,1000,manual,petrol,308000,USED,Kandy,1,2025,2040625
NISSAN,MARCH K11,1997,1000,manual,petrol,308000,USED,Colombo,1,2025,2400000
NISSAN,MARCH K11,1997,1000,manual,petrol,308000,USED,Panadura,12,2024,2040625
NISSAN,MARCH K11,1996,1000,automatic,petrol,319000,USED,Kiribathgoda,2,2025,2040625
NISSAN,MARCH K11,1996,1300,manual,petrol,319000,USED,Dehiwala-Mount-Lavinia,12,2024,2040625
NISSAN,MARCH K11,1995,1270,manual,petrol,330000,USED,Ratnapura,12,2024,2350000
NISSAN,MARCH K11,1995,1000,manual,petrol,330000,USED,Wattegama,12,2024,2200000
NISSAN,MARCH K11,1994,1300,manual,petrol,341000,USED,Kurunegala,1,2025,2290000
NISSAN,MARCH K11,1994,1000,automatic,petrol,341000,USED,Padukka,1,2025,2290000
NISSAN,MARCH K11 LIMITED,2001,1000,automatic,petrol,264000,USED,Negombo,1,2025,3190000
NISSAN,MARCH K11 LIMITED EDITION,2005,1000,automatic,petrol,220000,USED,Maharagama,2,2025,3075000
NISSAN,MARCH K11 MIA,2001,1000,automatic,petrol,264000,USED,Horana,2,2025,2885000
NISSAN,MARCH K12,2009,1300,automatic,petrol,176000,USED,Colombo,12,2024,4300000
NISSAN,MARCH K12,2007,1300,automatic,petrol,198000,USED,Kandy,2,2025,4275000
NISSAN,MARCH K12,2007,1300,automatic,petrol,198000,USED,Gampaha,1,2025,4250000
NISSAN,MARCH K12,2007,1300,automatic,petrol,198000,USED,Colombo,12,2024,4300000
NISSAN,MARCH K12,2005,1000,automatic,petrol,220000,USED,Gampaha,1,2025,3290000
NISSAN,MARCH K12,2004,1300,automatic,petrol,231000,USED,Kiribathgoda,2,2025,3500000
NISSAN,MARCH K12,2003,1300,automatic,petrol,242000,USED,Bentota,2,2025,3325000
NISSAN,MARCH K12,2003,1300,automatic,petrol,242000,USED,Kolonnawa,1,2025,3475000
NISSAN,MARCH K12,2003,1300,automatic,petrol,242000,USED,Battaramulla,1,2025,3350000
NISSAN,MARCH K12,2003,1300,automatic,petrol,242000,USED,Malabe,1,2025,3390000
NISSAN,MARCH K12,2003,1000,automatic,petrol,242000,USED,Gampaha,12,2024,3490000
NISSAN,MARCH K12,2002,1000,automatic,petrol,253000,USED,Gampaha,2,2025,3290000
NISSAN,MARCH K12,2002,1240,automatic,petrol,253000,USED,Anuradapura,1,2025,3000000
NISSAN,MARCH K12,2002,1300,automatic,petrol,253000,USED,Anuradapura,12,2024,3100000
NISSAN,MARCH K12,2002,1000,automatic,petrol,253000,USED,Malabe,12,2024,3375000
NISSAN,MARCH K12 AK12,2006,1300,automatic,petrol,209000,USED,Horana,12,2024,3900000
NISSAN,MARCH MIA,2001,1000,automatic,petrol,264000,USED,Matale,12,2024,3000000
NISSAN,MARCH MIA K11,2001,1000,automatic,petrol,264000,USED,Piliyandala,2,2025,2975000
NISSAN,MARCH TURBO K10,1990,1300,manual,petrol,385000,USED,Gampaha,1,2025,1475000
NISSAN,MOCO,2008,660,automatic,petrol,187000,USED,Piliyandala,12,2024,4100000
NISSAN,N16,2011,1300,automatic,petrol,154000,USED,Homagama,1,2025,5382500
NISSAN,N16,2008,1295,manual,petrol,187000,USED,Kelaniya,1,2025,4300000
NISSAN,N16,2007,1500,automatic,petrol,198000,USED,Ja-Ela,12,2024,4950000
NISSAN,N16,2006,1300,manual,petrol,209000,USED,Matale,2,2025,4250000
NISSAN,N16,2005,1500,automatic,petrol,220000,USED,Colombo,12,2024,4175000
NISSAN,N16,2005,1500,automatic,petrol,220000,USED,Kotte,12,2024,4650000
NISSAN,N16,2004,1500,automatic,petrol,231000,USED,Anuradapura,1,2025,3650000
NISSAN,N16,2003,1500,automatic,petrol,242000,USED,Panadura,2,2025,5382500
NISSAN,N16,2003,1300,manual,petrol,242000,USED,Gampaha,2,2025,5382500
NISSAN,N16,2003,1600,automatic,petrol,242000,USED,Kandana,1,2025,4100000
NISSAN,N16,2003,1600,manual,petrol,242000,USED,Pannipitiya,12,2024,5382500
NISSAN,N16,2003,1490,automatic,petrol,242000,USED,Colombo,12,2024,2262500
NISSAN,N16,2002,1300,automatic,petrol,253000,USED,Moneragala,1,2025,3300000
NISSAN,N16,2002,1300,automatic,petrol,253000,USED,Moneragala,1,2025,3150000
NISSAN,N16,2002,1234,automatic,petrol,253000,USED,Kilinochchi,1,2025,3550000
NISSAN,N16,2002,1498,automatic,petrol,253000,USED,Colombo,12,2024,4290000
NISSAN,N16,2002,1600,manual,petrol,253000,USED,Galle,12,2024,3200000
NISSAN,N16,2002,1300,automatic,petrol,253000,USED,Moneragala,12,2024,3250000
NISSAN,N16,2001,1500,automatic,petrol,264000,USED,Colombo,2,2025,3850000
NISSAN,N16,2001,1500,automatic,petrol,264000,USED,Kandy,2,2025,3853000
NISSAN,N16,2001,1800,manual,petrol,264000,USED,Nugegoda,1,2025,3853000
NISSAN,N16,2001,1500,automatic,petrol,264000,USED,Kilinochchi,1,2025,3750000
NISSAN,N16,2001,1300,manual,petrol,264000,USED,Avissawella,12,2024,3275000
NISSAN,N16,2001,1500,automatic,petrol,264000,USED,Anuradapura,12,2024,4500000
NISSAN,N16,2001,1500,automatic,petrol,264000,USED,Kurunegala,12,2024,3890000
NISSAN,N16,2000,1500,manual,petrol,275000,USED,Colombo,2,2025,3350000
NISSAN,N16,2000,1500,automatic,petrol,275000,USED,Malabe,2,2025,3995000
NISSAN,N16,2000,1500,automatic,petrol,275000,USED,Maharagama,2,2025,3475000
NISSAN,N16,2000,1300,manual,petrol,275000,USED,Bandaragama,1,2025,2875000
NISSAN,N16,2000,1590,automatic,petrol,275000,USED,Boralesgamuwa,1,2025,3690000
NISSAN,N16,2000,1300,manual,petrol,275000,USED,Kandy,1,2025,3050000
NISSAN,N16,2000,1590,automatic,petrol,275000,USED,Colombo,1,2025,3890000
NISSAN,N16,2000,1500,manual,petrol,275000,USED,Kandy,1,2025,3506363.636
NISSAN,N16,2000,1500,automatic,petrol,275000,USED,Moneragala,1,2025,3520000
NISSAN,N16,2000,1600,automatic,petrol,275000,USED,Hambantota,1,2025,3650000
NISSAN,N16,2000,1590,automatic,petrol,275000,USED,Galle,12,2024,3575000
NISSAN,N16,2000,1719,automatic,petrol,275000,USED,Gampaha,12,2024,3506363.636
NISSAN,N16,2000,1500,automatic,petrol,275000,USED,Anuradapura,12,2024,3500000
NISSAN,N16,1999,1500,manual,petrol,286000,USED,Matara,2,2025,3390000
NISSAN,N16 BLUEBIRD SYLPHY,2002,1800,automatic,petrol,253000,USED,Kadawatha,12,2024,3550000
NISSAN,N16 BLUEBIRD SYLPHY,2001,1800,automatic,petrol,264000,USED,Nittambuwa,1,2025,3850000
NISSAN,N16 BLUEBIRD SYLPHY,2001,1500,automatic,petrol,264000,USED,Kegalle,1,2025,4000000
NISSAN,N16 EX SALOON,2006,1500,automatic,petrol,209000,USED,Horana,1,2025,4115000
NISSAN,N16 EX SALOON,2003,1500,automatic,petrol,242000,USED,Ampara,1,2025,3975000
NISSAN,N16 EX SALOON,2001,1500,automatic,petrol,264000,USED,Kottawa,1,2025,3980000
NISSAN,N16 EX SALOON,2001,1500,automatic,petrol,264000,USED,Nugegoda,1,2025,3890000
NISSAN,N16 EX SALOON,2001,1500,automatic,petrol,264000,USED,Bandaragama,1,2025,3755000
NISSAN,N16 SUNNY,2021,1500,manual,petrol,44000,USED,Colombo,12,2024,3580000
NISSAN,N16 SUNNY,2005,1300,manual,petrol,220000,USED,Kadawatha,2,2025,3156250
NISSAN,N16 SUNNY,2003,1500,automatic,petrol,242000,USED,Kandy,2,2025,3925000
NISSAN,N16 SUNNY,2001,1500,manual,petrol,264000,USED,Kurunegala,12,2024,3625000
NISSAN,N16 SUNNY,2000,1490,automatic,petrol,275000,USED,Malabe,2,2025,3950000
NISSAN,N16 SUNNY,2000,1500,automatic,petrol,275000,USED,Matale,12,2024,3750000
NISSAN,N16 SUNNY BLUEBIRD SYLPHY,2001,1800,automatic,petrol,264000,USED,Colombo,1,2025,3195000
NISSAN,N16 SUNNY BLUEBIRD SYLPHY,2001,1800,automatic,petrol,264000,USED,Colombo,1,2025,3295000
NISSAN,N16 SUNNY EX SALOON,2002,1299,automatic,petrol,253000,USED,Hambantota,1,2025,3525000
NISSAN,N16 SUNNY EX SALOON,2001,1500,automatic,petrol,264000,USED,Galle,12,2024,3650000
NISSAN,N16 SUNNY SUPER SALOON,2000,1597,automatic,petrol,275000,USED,Gampaha,1,2025,3750000
NISSAN,N16 SUNNY SUPER SALOON,2000,1590,automatic,petrol,275000,USED,Kalutara,1,2025,3675000
NISSAN,N16 SUNNY SUPER SALOON,2000,1600,automatic,petrol,275000,USED,Welimada,12,2024,3895000
NISSAN,N16 SUPER SALOON,2004,1300,manual,petrol,231000,USED,Kottawa,12,2024,3693750
NISSAN,N16 SUPER SALOON,2003,1597,automatic,petrol,242000,USED,Kadawatha,1,2025,3750000
NISSAN,N16 SUPER SALOON,2002,1500,automatic,petrol,253000,USED,Matale,1,2025,3750000
NISSAN,N16 SUPER SALOON,2001,1600,automatic,petrol,264000,USED,Gampaha,2,2025,3843750
NISSAN,N16 SUPER SALOON,2000,1580,automatic,petrol,275000,USED,Kurunegala,2,2025,3775000
NISSAN,N16 SUPER SALOON,2000,1590,automatic,petrol,275000,USED,Kurunegala,2,2025,3775000
NISSAN,N16 SUPER SALOON,2000,1500,automatic,petrol,275000,USED,Homagama,1,2025,3783333.333
NISSAN,N16 SUPER SALOON,2000,1500,manual,petrol,275000,USED,Kurunegala,12,2024,3800000
NISSAN,N16 SYLPHY,2001,1490,automatic,petrol,264000,USED,Colombo,1,2025,3750000
NISSAN,N16 SYLPHY,2000,1499,automatic,petrol,275000,USED,Nittambuwa,2,2025,3975000
NISSAN,N16N17 LUXURY EDITION,2003,1597,automatic,petrol,242000,USED,Mirigama,1,2025,4500000
NISSAN,N17,2011,1300,manual,petrol,154000,USED,Colombo,1,2025,4600000
NISSAN,N17,2011,1234,automatic,petrol,154000,USED,Anuradapura,12,2024,5600000
NISSAN,N17,2010,1300,automatic,petrol,165000,USED,Kandy,2,2025,5250000
NISSAN,N17,2010,1300,automatic,petrol,165000,USED,Malabe,2,2025,6062500
NISSAN,N17,2010,1400,automatic,petrol,165000,USED,Katunayake,12,2024,5950000
NISSAN,N17,2008,1300,manual,petrol,187000,USED,Ragama,1,2025,4405000
NISSAN,N17,2008,1300,manual,petrol,187000,USED,Galle,12,2024,4325000
NISSAN,N17,2008,1300,manual,petrol,187000,USED,Anuradapura,12,2024,4485000
NISSAN,N17,2007,1300,manual,petrol,198000,USED,Kurunegala,2,2025,4500000
NISSAN,N17,2007,1300,manual,petrol,198000,USED,Homagama,2,2025,3875000
NISSAN,N17,2007,1300,manual,petrol,198000,USED,Kadawatha,12,2024,3875000
NISSAN,N17,2007,1295,manual,petrol,198000,USED,Gampaha,12,2024,4550000
NISSAN,N17,2006,1600,automatic,petrol,209000,USED,Kalutara,1,2025,4750000
NISSAN,N17,2006,1300,automatic,petrol,209000,USED,Anuradapura,1,2025,4750000
NISSAN,N17,2006,1600,automatic,petrol,209000,USED,Kalutara,12,2024,4750000
NISSAN,N17,2005,1500,automatic,petrol,220000,USED,Anuradapura,2,2025,4750000
NISSAN,N17,2005,1300,manual,petrol,220000,USED,Katunayake,1,2025,3700000
NISSAN,N17,2004,1300,automatic,petrol,231000,BRAND NEW,Kandy,2,2025,3825000
NISSAN,N17,2004,1350,manual,petrol,231000,USED,Malabe,1,2025,3575000
NISSAN,N17,2004,1500,manual,petrol,231000,USED,Welisara,1,2025,3650000
NISSAN,N17,2004,1300,manual,petrol,231000,USED,Kaduwela,12,2024,3683333.333
NISSAN,N17 EX SALOON,2008,1300,automatic,petrol,187000,USED,Galle,12,2024,4690000
NISSAN,N17 EX SALOON,2008,1300,manual,petrol,187000,USED,Homagama,12,2024,3925000
NISSAN,N17 SUPER SALOON,2010,1300,automatic,petrol,165000,USED,Nugegoda,1,2025,5575000
NISSAN,NOTE,2017,1200,automatic,hybrid,88000,USED,Matara,12,2024,9650000
NISSAN,NOTE,2011,1450,automatic,petrol,154000,USED,Colombo,1,2025,4850000
NISSAN,NOTE,2009,1490,automatic,petrol,176000,USED,Ambalangoda,12,2024,7500000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,0,BRAND NEW,Matara,4,2026,15976000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,0,BRAND NEW,Galle,4,2026,15198000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,14549,USED,Colombo,4,2026,14180000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,0,BRAND NEW,Negombo,4,2026,13854000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,0,BRAND NEW,Kandy,4,2026,13784000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,0,BRAND NEW,Kalutara,4,2026,16068000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,13645,USED,Kurunegala,4,2026,15073000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,8782,USED,Kandy,4,2026,12964000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,0,BRAND NEW,Kalutara,4,2026,15036000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,0,BRAND NEW,Kalutara,4,2026,15165000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,0,BRAND NEW,Kurunegala,4,2026,13831000
NISSAN,NOTE E-POWER,2025,1200,automatic,hybrid,0,BRAND NEW,Kandy,4,2026,16304000
NISSAN,NOTE E-POWER,2024,1200,automatic,hybrid,7851,USED,Kandy,4,2026,15339000
NISSAN,NOTE E-POWER,2024,1200,automatic,hybrid,9120,USED,Kandy,4,2026,13345000
NISSAN,NOTE E-POWER,2024,1200,automatic,hybrid,2106,USED,Colombo,4,2026,15270000
NISSAN,NOTE E-POWER,2024,1200,automatic,hybrid,13417,USED,Kandy,4,2026,12907000
NISSAN,NOTE E-POWER,2024,1200,automatic,hybrid,10129,USED,Colombo,4,2026,14468000
NISSAN,NOTE E-POWER,2024,1200,automatic,hybrid,13400,USED,Galle,4,2026,14601000
NISSAN,NOTE E-POWER,2024,1200,automatic,hybrid,11391,USED,Matara,4,2026,14460000
NISSAN,NOTE E-POWER,2024,1200,automatic,hybrid,8912,USED,Matara,4,2026,14996000
NISSAN,NOTE E-POWER,2023,1200,automatic,hybrid,17301,RECONDITIONED,Batticaloa,4,2026,11982000
NISSAN,NOTE E-POWER,2023,1200,automatic,hybrid,14113,RECONDITIONED,Kurunegala,4,2026,13642000
NISSAN,NOTE E-POWER,2023,1200,automatic,hybrid,23897,RECONDITIONED,Gampaha,4,2026,14167000
NISSAN,NOTE E-POWER,2023,1200,automatic,hybrid,20140,RECONDITIONED,Kurunegala,4,2026,14182000
NISSAN,NOTE E-POWER,2023,1200,automatic,hybrid,14309,RECONDITIONED,Kandy,4,2026,13328000
NISSAN,NOTE E-POWER,2017,1200,automatic,hybrid,88000,USED,Battaramulla,1,2025,8700000
NISSAN,P11 PRIMERA,1998,1785,automatic,petrol,297000,USED,Kurunegala,12,2024,3100000
NISSAN,PN12,1985,1300,manual,petrol,440000,USED,Kurunegala,12,2024,650000
NISSAN,PRESEA,2002,1500,manual,petrol,253000,USED,Tangalle,2,2025,2800000
NISSAN,PRESEA,2000,1490,automatic,petrol,275000,USED,Ampara,2,2025,2300000
NISSAN,PRESEA,2000,1500,manual,petrol,275000,USED,Anuradapura,1,2025,2650000
NISSAN,PRESEA,2000,1500,manual,petrol,275000,USED,Horana,12,2024,2975000
NISSAN,PRESEA,1999,1500,automatic,petrol,286000,USED,Kuliyapitiya,1,2025,3100000
NISSAN,PRESEA,1997,1000,automatic,petrol,308000,USED,Ja-Ela,1,2025,1550000
NISSAN,PRESEA,1996,1830,automatic,petrol,319000,USED,Matale,2,2025,2450000
NISSAN,PRESEA,1995,1500,automatic,petrol,330000,USED,Panadura,1,2025,2550000
NISSAN,PRESEA,1994,1500,manual,petrol,341000,USED,Matale,1,2025,1950000
NISSAN,PRESEA R11,2001,1500,automatic,petrol,264000,USED,Dehiwala-Mount-Lavinia,12,2024,2980000
NISSAN,PRESEA R11,1997,1500,manual,petrol,308000,USED,Kurunegala,1,2025,2750000
NISSAN,PRESEA R11,1996,1500,automatic,petrol,319000,USED,Padukka,2,2025,2400000
NISSAN,PRESEA REFINA 2,2000,1800,automatic,petrol,275000,USED,Colombo,1,2025,2790000
NISSAN,PRIMERA,2022,2000,automatic,petrol,33000,USED,Galle,12,2024,3500000
NISSAN,PRIMERA,2001,2500,automatic,petrol,264000,USED,Malabe,2,2025,3895000
NISSAN,PRIMERA,2000,1800,automatic,petrol,275000,USED,Gampaha,2,2025,3500000
NISSAN,PRIMERA,1999,1760,automatic,petrol,286000,USED,Mahiyanganaya,2,2025,3950000
NISSAN,PRIMERA,1999,1800,automatic,petrol,286000,USED,Gampaha,1,2025,2800000
NISSAN,PRIMERA,1997,2000,manual,petrol,308000,USED,Kandy,2,2025,3100000
NISSAN,PRIMERA P11,1997,1990,manual,petrol,308000,USED,Kandy,1,2025,2790000
NISSAN,PRIMERA P11 CAMINO,1996,1830,automatic,petrol,319000,USED,Kurunegala,1,2025,2490000
NISSAN,PRIMERA P11 EFI,1999,1800,manual,petrol,286000,USED,Matara,2,2025,2600000
NISSAN,PULSAR,2000,1500,automatic,petrol,275000,USED,Piliyandala,2,2025,2875000
