brand,model,year,engine_cc,gear_type,fuel_type,mileage_km,condition,town,listing_month,listing_year,price_lkr
SUBARU,WRX LIMITED,2024,2400.0,manual,petrol,1187,USED,Gampaha,4,2026,32888000.0
SUBARU,WRX LIMITED,2024,2400.0,manual,petrol,12029,USED,Batticaloa,4,2026,31982000.0
SUBARU,WRX LIMITED,2024,2400.0,manual,petrol,11157,USED,Negombo,4,2026,33135000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,14492,RECONDITIONED,Matara,4,2026,30625000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,27913,RECONDITIONED,Kalutara,4,2026,31279000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,17417,RECONDITIONED,Kurunegala,4,2026,30428000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,27603,RECONDITIONED,Colombo,4,2026,32003000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,24135,RECONDITIONED,Negombo,4,2026,31255000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,9778,RECONDITIONED,Kandy,4,2026,31246000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,28664,RECONDITIONED,Colombo,4,2026,30676000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,24490,RECONDITIONED,Matara,4,2026,31754000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,29768,RECONDITIONED,Colombo,4,2026,29573000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,23426,RECONDITIONED,Matara,4,2026,31435000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,26371,RECONDITIONED,Kandy,4,2026,29561000.0
SUBARU,WRX LIMITED,2023,2400.0,manual,petrol,10278,RECONDITIONED,Galle,4,2026,32106000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,0,BRAND NEW,Galle,4,2026,31471000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,2316,USED,Kurunegala,4,2026,28783000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,0,BRAND NEW,Colombo,4,2026,30804000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,0,BRAND NEW,Negombo,4,2026,31698000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,0,BRAND NEW,Matara,4,2026,31401000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,0,BRAND NEW,Batticaloa,4,2026,33438000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,0,BRAND NEW,Kurunegala,4,2026,32613000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,0,BRAND NEW,Galle,4,2026,31610000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,0,BRAND NEW,Negombo,4,2026,31424000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,3743,USED,Jaffna,4,2026,31252000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,0,BRAND NEW,Galle,4,2026,31047000.0
SUBARU,WRX PREMIUM,2025,2400.0,manual,petrol,14788,USED,Kalutara,4,2026,28413000.0
SUBARU,WRX PREMIUM,2024,2400.0,manual,petrol,11142,USED,Matara,4,2026,28868000.0
SUBARU,WRX PREMIUM,2024,2400.0,manual,petrol,14601,USED,Galle,4,2026,30604000.0
SUBARU,WRX PREMIUM,2024,2400.0,manual,petrol,6705,USED,Kandy,4,2026,28533000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,15005,RECONDITIONED,Kurunegala,4,2026,28549000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,16943,RECONDITIONED,Kandy,4,2026,28446000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,24801,RECONDITIONED,Batticaloa,4,2026,29184000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,25717,RECONDITIONED,Negombo,4,2026,28292000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,9121,RECONDITIONED,Matara,4,2026,28880000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,14343,RECONDITIONED,Negombo,4,2026,28065000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,8427,RECONDITIONED,Kurunegala,4,2026,27267000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,28559,RECONDITIONED,Galle,4,2026,28334000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,18480,RECONDITIONED,Kurunegala,4,2026,27196000.0
SUBARU,WRX PREMIUM,2023,2400.0,manual,petrol,14062,RECONDITIONED,Colombo,4,2026,26578000.0
SUBARU,WRX STI 8,2003,2000.0,manual,petrol,242000,USED,Mulleriyawa,1,2025,12000000.0
SUBARU,WRX STI 9,2004,2000.0,manual,petrol,231000,USED,Wattala,1,2025,11500000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Negombo,4,2026,38179000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Matara,4,2026,40092000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,12091,USED,Kurunegala,4,2026,36359000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Gampaha,4,2026,40304000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Kalutara,4,2026,40274000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,14649,USED,Galle,4,2026,37973000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,10126,USED,Colombo,4,2026,37524000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Gampaha,4,2026,41543000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,2713,USED,Kalutara,4,2026,37757000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Matara,4,2026,40597000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Jaffna,4,2026,41868000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,9529,USED,Kalutara,4,2026,37056000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,7312,USED,Kandy,4,2026,35871000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,14129,USED,Jaffna,4,2026,37290000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Kandy,4,2026,39070000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Colombo,4,2026,39754000.0
SUBARU,WRX TS,2025,2400.0,manual,petrol,0,BRAND NEW,Jaffna,4,2026,38974000.0
SUBARU,WRX TS,2024,2400.0,manual,petrol,7720,USED,Kurunegala,4,2026,37488000.0
SUBARU,WRX TS,2023,2400.0,manual,petrol,23670,RECONDITIONED,Kalutara,4,2026,35281000.0
SUBARU,WRX TS,2023,2400.0,manual,petrol,23594,RECONDITIONED,Kurunegala,4,2026,35514000.0
SUBARU,WRX TS,2023,2400.0,manual,petrol,29655,RECONDITIONED,Kandy,4,2026,34048000.0
SUBARU,WRX TS,2023,2400.0,manual,petrol,14243,RECONDITIONED,Colombo,4,2026,35039000.0
SUBARU,WRX TS,2023,2400.0,manual,petrol,13309,RECONDITIONED,Matara,4,2026,35197000.0
SUBARU,WRX TS,2023,2400.0,manual,petrol,19159,RECONDITIONED,Galle,4,2026,34116000.0
SUBARU,WRX TS,2023,2400.0,manual,petrol,18708,RECONDITIONED,Matara,4,2026,35926000.0
SUZUKI,A- STAR,2011,1000.0,manual,petrol,154000,USED,Gampaha,1,2025,1275000.0
SUZUKI,A-STAR,2013,1000.0,automatic,petrol,132000,USED,Galle,1,2025,4375000.0
SUZUKI,A-STAR,2013,1000.0,manual,petrol,132000,USED,Padukka,1,2025,3650000.0
SUZUKI,A-STAR,2013,1000.0,automatic,petrol,132000,USED,Colombo,12,2024,4500000.0
SUZUKI,A-STAR,2012,998.0,automatic,petrol,143000,USED,Malabe,2,2025,4490000.0
SUZUKI,A-STAR,2012,1000.0,automatic,petrol,143000,USED,Homagama,2,2025,4250000.0
SUZUKI,A-STAR,2012,1000.0,manual,petrol,143000,USED,Kaduwela,1,2025,4075909.091
SUZUKI,A-STAR,2012,1000.0,automatic,petrol,143000,USED,Maharagama,1,2025,4350000.0
SUZUKI,A-STAR,2012,1000.0,automatic,petrol,143000,USED,Kegalle,1,2025,4390000.0
SUZUKI,A-STAR,2012,998.0,automatic,petrol,143000,USED,Nawala,1,2025,4300000.0
SUZUKI,A-STAR,2012,1000.0,manual,petrol,143000,USED,Battaramulla,1,2025,4075909.091
SUZUKI,A-STAR,2012,1000.0,manual,petrol,143000,USED,Badulla,1,2025,3975000.0
SUZUKI,A-STAR,2012,1000.0,manual,petrol,143000,USED,Kesbewa,1,2025,3850000.0
SUZUKI,A-STAR,2012,1000.0,manual,petrol,143000,BRAND NEW,Kurunegala,1,2025,4075909.091
SUZUKI,A-STAR,2012,1000.0,manual,petrol,143000,USED,Kadawatha,1,2025,3750000.0
SUZUKI,A-STAR,2012,1000.0,automatic,petrol,143000,USED,Malabe,12,2024,4280000.0
SUZUKI,A-STAR,2012,1000.0,manual,petrol,143000,USED,Embilipitiya,12,2024,3500000.0
SUZUKI,A-STAR,2012,998.0,manual,petrol,143000,USED,Matara,12,2024,3700000.0
SUZUKI,A-STAR,2011,998.0,automatic,petrol,154000,USED,Malabe,2,2025,4290000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Badulla,2,2025,3590000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Colombo,2,2025,3640000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Moneragala,2,2025,3600000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Galle,2,2025,3390000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Kesbewa,2,2025,3575000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Moratuwa,2,2025,4485000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Boralesgamuwa,2,2025,4475000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Kurunegala,1,2025,3750000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Gampaha,1,2025,2625000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Piliyandala,1,2025,4100000.0
SUZUKI,A-STAR,2011,999.0,manual,petrol,154000,USED,Wennappuwa,1,2025,3625000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Piliyandala,1,2025,4000000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Wattala,1,2025,4150000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Badulla,1,2025,2625000.0
SUZUKI,A-STAR,2011,998.0,manual,petrol,154000,USED,Wennappuwa,1,2025,3600000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Colombo,1,2025,3895000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Horana,1,2025,3703000.0
SUZUKI,A-STAR,2011,999.0,automatic,petrol,154000,USED,Malabe,1,2025,4375000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Anuradapura,1,2025,3250000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Kadawatha,12,2024,4050000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Colombo,12,2024,4300000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Kelaniya,12,2024,4235000.0
SUZUKI,A-STAR,2011,1000.0,automatic,petrol,154000,USED,Eheliyagoda,12,2024,4250000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Kalutara,12,2024,3725000.0
SUZUKI,A-STAR,2011,1000.0,manual,petrol,154000,USED,Dehiwala-Mount-Lavinia,12,2024,3800000.0
SUZUKI,A-STAR,2010,1000.0,manual,petrol,165000,USED,Kurunegala,2,2025,3500000.0
SUZUKI,A-STAR,2010,998.0,manual,petrol,165000,USED,Matara,1,2025,3850000.0
SUZUKI,A-STAR,2010,1000.0,manual,petrol,165000,USED,Ratnapura,1,2025,3850000.0
SUZUKI,A-STAR,2010,999.0,manual,petrol,165000,USED,Kurunegala,1,2025,3400000.0
SUZUKI,A-STAR,2010,1000.0,manual,petrol,165000,USED,Kegalle,1,2025,3200000.0
SUZUKI,A-STAR,2010,1000.0,manual,petrol,165000,USED,Kadawatha,12,2024,3385000.0
SUZUKI,AERIO,2003,1500.0,automatic,petrol,242000,USED,Colombo,1,2025,3350000.0
SUZUKI,AERIO,2003,1490.0,automatic,petrol,242000,USED,Batticaloa,1,2025,3325000.0
SUZUKI,AERIO,2002,1490.0,automatic,petrol,253000,USED,Gampaha,1,2025,3300000.0
SUZUKI,ALTO,2019,800.0,manual,petrol,66000,USED,Colombo,1,2025,3875000.0
SUZUKI,ALTO,2018,660.0,automatic,petrol,77000,USED,Matara,2,2025,4357461.24
SUZUKI,ALTO,2018,800.0,manual,petrol,77000,USED,Malabe,1,2025,4357461.24
SUZUKI,ALTO,2017,650.0,automatic,petrol,88000,USED,Colombo,2,2025,3595000.0
SUZUKI,ALTO,2017,800.0,manual,petrol,88000,USED,Malabe,2,2025,3590000.0
SUZUKI,ALTO,2017,660.0,automatic,petrol,88000,USED,Colombo,12,2024,3595000.0
SUZUKI,ALTO,2017,800.0,manual,petrol,88000,USED,Matale,12,2024,3595000.0
SUZUKI,ALTO,2017,800.0,manual,petrol,88000,USED,Colombo,12,2024,3600000.0
SUZUKI,ALTO,2017,800.0,manual,petrol,88000,USED,Kelaniya,12,2024,3595000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Ratnapura,2,2025,3375000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Homagama,2,2025,3441428.571
SUZUKI,ALTO,2016,650.0,automatic,petrol,99000,USED,Kandy,2,2025,3441428.571
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Wennappuwa,2,2025,3590000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Gampaha,2,2025,3441428.571
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Embilipitiya,2,2025,3441428.571
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Embilipitiya,2,2025,3495000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Polonnaruwa,2,2025,3441428.571
SUZUKI,ALTO,2016,796.0,manual,petrol,99000,USED,Jaffna,2,2025,3580000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Galle,2,2025,3441428.571
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Matara,1,2025,3375000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Moratuwa,1,2025,3375000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Jaffna,1,2025,3480000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Gampaha,1,2025,3441428.571
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Gampaha,12,2024,3441428.571
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Divulapitiya,12,2024,3350000.0
SUZUKI,ALTO,2016,650.0,manual,petrol,99000,USED,Colombo,12,2024,3450000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Katunayake,12,2024,3525000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Homagama,12,2024,3441428.571
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Matara,12,2024,3441428.571
SUZUKI,ALTO,2016,640.0,automatic,petrol,99000,USED,Eheliyagoda,12,2024,3441428.571
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Divulapitiya,12,2024,3500000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Moratuwa,12,2024,3375000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Matara,12,2024,3460000.0
SUZUKI,ALTO,2016,800.0,manual,petrol,99000,USED,Bandarawela,12,2024,3441428.571
SUZUKI,ALTO,2016,650.0,manual,petrol,99000,USED,Gampaha,12,2024,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kandy,2,2025,3425000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Embilipitiya,2,2025,3302984.496
SUZUKI,ALTO,2015,796.0,manual,petrol,110000,USED,Colombo,2,2025,3355000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,2,2025,3375000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,2,2025,3290000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,2,2025,3475000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Malabe,2,2025,3345000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kandy,2,2025,3195000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Anuradapura,2,2025,3590000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,2,2025,3350000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Welimada,2,2025,3380000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,2,2025,3275000.0
SUZUKI,ALTO,2015,796.0,manual,petrol,110000,USED,Gampaha,2,2025,3375000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kandy,2,2025,3375000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kiribathgoda,2,2025,3350000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Galle,2,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Tangalle,2,2025,3280000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Elpitiya,2,2025,3350000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kurunegala,2,2025,3300000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Galle,2,2025,3200000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Harispattuwa,2,2025,3375000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Elpitiya,2,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Galle,2,2025,3450000.0
SUZUKI,ALTO,2015,1500.0,manual,petrol,110000,USED,Embilipitiya,2,2025,3425000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Bandaragama,2,2025,3240000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,2,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,2,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,2,2025,3290000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,1,2025,3490000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,1,2025,3285000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Marawila,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Matara,1,2025,3650000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kandy,1,2025,3355000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kiribathgoda,1,2025,3450000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Matugama,1,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Jaffna,1,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Hambantota,1,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,1,2025,3025000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Galle,1,2025,3350000.0
SUZUKI,ALTO,2015,660.0,automatic,petrol,110000,USED,Kelaniya,1,2025,3302984.496
SUZUKI,ALTO,2015,880.0,manual,petrol,110000,USED,Moneragala,1,2025,3325000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,BRAND NEW,Kandy,1,2025,3300000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Hambantota,1,2025,3490000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Ja-Ela,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,BRAND NEW,Kandy,1,2025,3275000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Galle,1,2025,3675000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Matale,1,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Dehiwala-Mount-Lavinia,1,2025,3050000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Matara,1,2025,3465000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Matugama,1,2025,3300000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Nittambuwa,1,2025,3050000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Anuradapura,1,2025,3300000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kurunegala,1,2025,3225000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kurunegala,1,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Katunayake,1,2025,3500000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kurunegala,1,2025,3290000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Ja-Ela,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Nittambuwa,1,2025,3175000.0
SUZUKI,ALTO,2015,650.0,manual,petrol,110000,USED,Kuliyapitiya,1,2025,3485000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Anuradapura,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Malabe,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kilinochchi,1,2025,3325000.0
SUZUKI,ALTO,2015,796.0,manual,petrol,110000,USED,Colombo,1,2025,3300000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Ja-Ela,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kalutara,1,2025,3230000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kadawatha,1,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Chilaw,1,2025,3150000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,1,2025,3300000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Dompe,1,2025,3350000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,1,2025,3302984.496
SUZUKI,ALTO,2015,1111.0,manual,petrol,110000,USED,Hanwella,1,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,1,2025,3280000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kelaniya,1,2025,3290000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Bandaragama,1,2025,3025000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kelaniya,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,1,2025,3225000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Polonnaruwa,1,2025,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kandana,1,2025,3350000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Piliyandala,1,2025,3250000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Divulapitiya,1,2025,3270000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,1,2025,3340000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,12,2024,3200000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kuliyapitiya,12,2024,3100000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Mirigama,12,2024,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,12,2024,3275000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kadawatha,12,2024,3225000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,12,2024,3295000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,12,2024,3200000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Galle,12,2024,3160000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kandy,12,2024,2990000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,12,2024,3495000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Horana,12,2024,3375000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Vavuniya,12,2024,3200000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Hambantota,12,2024,3275000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Nittambuwa,12,2024,3190000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kurunegala,12,2024,3280000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kurunegala,12,2024,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Dompe,12,2024,3200000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Mulleriyawa,12,2024,3050000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Colombo,12,2024,3100000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kadawatha,12,2024,3490000.0
SUZUKI,ALTO,2015,798.0,manual,petrol,110000,USED,Homagama,12,2024,3395000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kurunegala,12,2024,3302984.496
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Anuradapura,12,2024,3180000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kurunegala,12,2024,3500000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Gampaha,12,2024,3280000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Kuliyapitiya,12,2024,3200000.0
SUZUKI,ALTO,2015,800.0,manual,petrol,110000,USED,Anuradapura,12,2024,3350000.0
